rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
3.5,no,norsho,2 (stereo),2018-03-20,Not specified,16,XC407021.mp3,Not specified,Northern Shoveler,Not specified,XC407021 Northern Shoveler (Spatula clypeata),"['Chroicocephalus ridibundus_Black-headed Gull', 'Sturnus vulgaris_European Starling']",yes,Spatula clypeata," Kensington Garden, London, England",51.507,44100 (Hz),call,20 m,Two pairs of birds very close to the shore making low noises as they feed,128000 (bps),mp3,Not specified,Black-headed Gull (Chroicocephalus ridibundus); Common Starling (Sturnus vulgaris),407021,https://www.xeno-canto.org/407021,United Kingdom,nick talbot,Spatula clypeata_Northern Shoveler,-0.1792,Not specified,12:30,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,norsho,2 (stereo),2018-05-05,Not specified,16,XC413785.mp3,Not specified,Northern Shoveler,Not specified,XC413785 Northern Shoveler (Spatula clypeata),['Chroicocephalus ridibundus_Black-headed Gull'],yes,Spatula clypeata," Brånsjön, Vännäs, Västerbotten County",63.8986,48000 (Hz),"call, flight call",70 m,Two males chasing a female,257173 (bps),mp3,Not specified,Black-headed Gull (Chroicocephalus ridibundus),413785,https://www.xeno-canto.org/413785,Sweden,Lars Edenius,Spatula clypeata_Northern Shoveler,19.8494,Not specified,18:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,,norsho,2 (stereo),2009-05-02,both,59,XC42544.mp3,level,Northern Shoveler,1-3,XC42544 Northern Shoveler (Spatula clypeata),"['Branta canadensis_Canada Goose', 'Larus canus_Mew Gull']",,Spatula clypeata," Ryholm, Västergötland",58.5731,44100 (Hz),"call, song",? m,call from female in flight hunted by playing males,128000 (bps),mp3,level,Canada Goose (Branta canadensis); Mew Gull (Larus canus),42544,https://www.xeno-canto.org/42544,Sweden,Patrik Åberg,Spatula clypeata_Northern Shoveler,14.2489,>10(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,,norsho,2 (stereo),2009-05-02,both,25,XC42545.mp3,level,Northern Shoveler,1-3,XC42545 Northern Shoveler (Spatula clypeata),['Acrocephalus scirpaceus_Eurasian Reed Warbler'],,Spatula clypeata," Ryholm, Västergötland",58.5731,44100 (Hz),song,? m,song of male on water,128000 (bps),mp3,level,Eurasian Reed Warbler (Acrocephalus scirpaceus),42545,https://www.xeno-canto.org/42545,Sweden,Patrik Åberg,Spatula clypeata_Northern Shoveler,14.2489,0-3(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
2.5,,norsho,2 (stereo),2009-04-25,both,42,XC42546.mp3,level,Northern Shoveler,1-3,XC42546 Northern Shoveler (Spatula clypeata),"['Tringa totanus_Common Redshank', 'Recurvirostra avosetta_Pied Avocet']",,Spatula clypeata," Mellby ör, Öland",56.3889,44100 (Hz),song,? m,song of male on water,128000 (bps),mp3,level,Common Redshank (Tringa totanus); Pied Avocet (Recurvirostra avosetta),42546,https://www.xeno-canto.org/42546,Sweden,Patrik Åberg,Spatula clypeata_Northern Shoveler,16.5651,0-3(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,,norsho,2 (stereo),2009-04-25,both,108,XC42547.mp3,level,Northern Shoveler,1-3,XC42547 Northern Shoveler (Spatula clypeata),"['Limosa limosa_Black-tailed Godwit', 'Recurvirostra avosetta_Pied Avocet']",,Spatula clypeata," Mellby ör, Öland",56.3889,44100 (Hz),song,? m,song of males in flight even call from female how males hunt,128000 (bps),mp3,level,Black-tailed Godwit (Limosa limosa); Pied Avocet (Recurvirostra avosetta),42547,https://www.xeno-canto.org/42547,Sweden,Patrik Åberg,Spatula clypeata_Northern Shoveler,16.5651,0-3(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
2.0,,norsho,2 (stereo),2018-03-24,Not specified,15,XC429361.mp3,Not specified,Northern Shoveler,Not specified,XC429361 Northern Shoveler (Spatula clypeata),[],,Spatula clypeata," Maarn, Utrechtse Heuvelrug, Utrecht",52.0612,48000 (Hz),flight call,10 m,Recorder runs all night to record nocturnal migrants,175003 (bps),mp3,Not specified,,429361,https://www.xeno-canto.org/429361,Netherlands,Aat Schaftenaar,Spatula clypeata_Northern Shoveler,5.371,Not specified,02:00,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,norsho,2 (stereo),2018-01-14,Not specified,14,XC447055.mp3,Not specified,Northern Shoveler,Not specified,XC447055 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Elmers End Station (Stop B) (near  Croydon), Greater London, England",51.3995,48000 (Hz),call,40 m,,192000 (bps),mp3,Not specified,,447055,https://www.xeno-canto.org/447055,United Kingdom,David Darrell-Lambert,Spatula clypeata_Northern Shoveler,-0.0529,Not specified,09:00,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
0.0,no,norsho,2 (stereo),2018-12-31,Not specified,5,XC448177.mp3,Not specified,Northern Shoveler,Not specified,XC448177 Northern Shoveler (Spatula clypeata),['Anas platyrhynchos_Mallard'],yes,Spatula clypeata," Estany d'Ivars-Vilasana, El Pla d'Urgell, Catalunya",41.681,44100 (Hz),"female, flight call, male",240 m,Male and female taking off. Wingbeats and soft flight calls at 0:02,160000 (bps),mp3,Not specified,Mallard (Anas platyrhynchos),448177,https://www.xeno-canto.org/448177,Spain,Jordi Calvet,Spatula clypeata_Northern Shoveler,0.9549,Not specified,14:30,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,norsho,1 (mono),2018-10-31,Not specified,14,XC448754.mp3,Not specified,Northern Shoveler,Not specified,XC448754 Northern Shoveler (Spatula clypeata),[],no,Spatula clypeata," Otay Lakes, San Diego Co., California",32.6287,48000 (Hz),call,140 m,,128000 (bps),mp3,Not specified,,448754,https://www.xeno-canto.org/448754,United States,Paul Marvin,Spatula clypeata_Northern Shoveler,-116.923,Not specified,16:28,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
1.5,no,norsho,2 (stereo),2019-01-18,Not specified,86,XC452330.mp3,Not specified,Northern Shoveler,Not specified,XC452330 Northern Shoveler (Spatula clypeata),"['Fulica atra_Eurasian Coot', 'Fringilla coelebs_Common Chaffinch', 'Dendrocopos major_Great Spotted Woodpecker', 'Anas crecca_Green-winged Teal', 'Phalacrocorax carbo_Great Cormorant']",yes,Spatula clypeata," Castricum, Castricum, Noord-Holland",52.5656,44100 (Hz),"female, male, song",20 m,12 displaying males and 5 females; bathing cormorant near end,256000 (bps),mp3,Not specified,Eurasian Coot (Fulica atra); Common Chaffinch (Fringilla coelebs); Great Spotted Woodpecker (Dendrocopos major); Eurasian Teal (Anas crecca); Great Cormorant (Phalacrocorax carbo),452330,https://www.xeno-canto.org/452330,Netherlands,Guido O. Keijl,Spatula clypeata_Northern Shoveler,4.6487,Not specified,15:20,Guido O. Keijl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,norsho,1 (mono),2018-02-17,Not specified,15,XC452629.mp3,Not specified,Northern Shoveler,Not specified,XC452629 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Lake Balmorhea, Reeves, Texas",30.9708,48000 (Hz),"call, male",950 m,,128000 (bps),mp3,Not specified,,452629,https://www.xeno-canto.org/452629,United States,Paul Marvin,Spatula clypeata_Northern Shoveler,-103.7245,Not specified,09:50,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,norsho,1 (mono),2017-12-17,Not specified,8,XC452700.mp3,Not specified,Northern Shoveler,Not specified,XC452700 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Estero Llano Grande SP, Weslaco, Hidalgo County, Texas",26.1253,48000 (Hz),"female, flight call",20 m,"several take flight, female calls",128000 (bps),mp3,Not specified,,452700,https://www.xeno-canto.org/452700,United States,Paul Marvin,Spatula clypeata_Northern Shoveler,-97.9532,Not specified,10:15,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.0,no,norsho,2 (stereo),2019-02-02,Not specified,2,XC455574.mp3,Not specified,Northern Shoveler,Not specified,XC455574 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Margem do Rio Minho, Vila Nova de Cerveira, Viana do Castelo",41.957,44100 (Hz),"?, call",0 m,I saw the duck but it was far away. By the vocalization I did not look like an anas.,128000 (bps),mp3,Not specified,,455574,https://www.xeno-canto.org/455574,Portugal,Jorge Leitão,Spatula clypeata_Northern Shoveler,-8.7464,Not specified,11:52,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,norsho,2 (stereo),2019-03-17,Not specified,73,XC462556.mp3,Not specified,Northern Shoveler,Not specified,XC462556 Northern Shoveler (Spatula clypeata),"['Pica pica_Eurasian Magpie', 'Larus fuscus_Lesser Black-backed Gull']",yes,Spatula clypeata," Cork, Cork City, County Cork",51.8885,44100 (Hz),call,20 m,"Calls from a small flock of Northern Shoveler feeding in pairs and courting. High pass filter applied below 2kHz, but still a lot of background noise.",174363 (bps),mp3,Not specified,Eurasian Magpie (Pica pica); Lesser Black-backed Gull (Larus fuscus),462556,https://www.xeno-canto.org/462556,Ireland,Harry Hussey,Spatula clypeata_Northern Shoveler,-8.4872,Not specified,15:00,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,norsho,2 (stereo),2018-03-18,Not specified,22,XC462570.mp3,Not specified,Northern Shoveler,Not specified,XC462570 Northern Shoveler (Spatula clypeata),"['Larus canus_Mew Gull', 'Chroicocephalus ridibundus_Black-headed Gull']",yes,Spatula clypeata," Cork, Cork City, County Cork",51.8885,44100 (Hz),call,20 m,"Some calls from a small flock of Northern Shoveler, feeding while paired up and also courting. High pass filter applied below 2kHz.",184217 (bps),mp3,Not specified,Mew Gull (Larus canus); Black-headed Gull (Chroicocephalus ridibundus),462570,https://www.xeno-canto.org/462570,Ireland,Harry Hussey,Spatula clypeata_Northern Shoveler,-8.4872,Not specified,15:24,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
0.0,no,norsho,2 (stereo),2019-03-30,Not specified,7,XC464099.mp3,Not specified,Northern Shoveler,Not specified,XC464099 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Les Bréviaires, Yvelines, Île-de-France",48.7181,44100 (Hz),"call, flight call",170 m,,320000 (bps),mp3,Not specified,,464099,https://www.xeno-canto.org/464099,France,Stanislas Wroza,Spatula clypeata_Northern Shoveler,1.8306,Not specified,07:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
0.0,no,norsho,2 (stereo),2019-03-30,Not specified,15,XC464100.mp3,Not specified,Northern Shoveler,Not specified,XC464100 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Les Bréviaires, Yvelines, Île-de-France",48.7181,44100 (Hz),"call, flight call",170 m,,320000 (bps),mp3,Not specified,,464100,https://www.xeno-canto.org/464100,France,Stanislas Wroza,Spatula clypeata_Northern Shoveler,1.8306,Not specified,07:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,norsho,2 (stereo),2019-02-21,Not specified,7,XC464945.mp3,Not specified,Northern Shoveler,Not specified,XC464945 Northern Shoveler (Spatula clypeata),"['Pica pica_Eurasian Magpie', 'Cyanistes caeruleus_Eurasian Blue Tit']",no,Spatula clypeata," Handschuhsheimer Feld, (near  Heidelberg), Baden-Württemberg",49.4292,44100 (Hz),"Nest call?, call, female, male",110 m,For precaution I did not approach. The birds were under a hiss. I think they'd be in a nest.,128000 (bps),mp3,Not specified,Eurasian Magpie (Pica pica); Eurasian Blue Tit (Cyanistes caeruleus),464945,https://www.xeno-canto.org/464945,Germany,Jorge Leitão,Spatula clypeata_Northern Shoveler,8.6563,Not specified,10:46,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
0.0,no,norsho,2 (stereo),2019-03-31,level,14,XC465950.mp3,level,Northern Shoveler,1-3,XC465950 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Louisville, Boulder County, Colorado",39.9911,44100 (Hz),call,1600 m,Northern Shovelers giving the shook...shook... call at Hecla Pond after dark.,128231 (bps),mp3,level,,465950,https://www.xeno-canto.org/465950,United States,Ted Floyd,Spatula clypeata_Northern Shoveler,-105.1203,0-3(s),20:35,Ted Floyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,norsho,2 (stereo),2019-05-07,Not specified,7,XC471480.mp3,Not specified,Northern Shoveler,Not specified,XC471480 Northern Shoveler (Spatula clypeata),"['Cuculus canorus_Common Cuckoo', 'Acrocephalus schoenobaenus_Sedge Warbler', 'Fringilla coelebs_Common Chaffinch', 'Phylloscopus trochilus_Willow Warbler']",yes,Spatula clypeata," Wicken Fen, Cambridgeshire, England",52.3016,48000 (Hz),flight call,0 m,Four drakes pursuing a female in flight. Calls from the female and the drakes,190907 (bps),mp3,Not specified,Common Cuckoo (Cuculus canorus); Sedge Warbler (Acrocephalus schoenobaenus); Common Chaffinch (Fringilla coelebs); Willow Warbler (Phylloscopus trochilus),471480,https://www.xeno-canto.org/471480,United Kingdom,Simon Gillings,Spatula clypeata_Northern Shoveler,0.2678,Not specified,06:20,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,norsho,2 (stereo),2019-05-07,Not specified,10,XC471481.mp3,Not specified,Northern Shoveler,Not specified,XC471481 Northern Shoveler (Spatula clypeata),"['Cuculus canorus_Common Cuckoo', 'Turdus merula_Eurasian Blackbird']",yes,Spatula clypeata," Wicken Fen, Cambridgeshire, England",52.3016,48000 (Hz),"alarm call, flight call",0 m,"Calls from a male and female prior to flight, then wing beats of birds on take off",186843 (bps),mp3,Not specified,Common Cuckoo (Cuculus canorus); Common Blackbird (Turdus merula),471481,https://www.xeno-canto.org/471481,United Kingdom,Simon Gillings,Spatula clypeata_Northern Shoveler,0.2678,Not specified,06:37,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,norsho,2 (stereo),2019-05-25,Not specified,15,XC476862.mp3,Not specified,Northern Shoveler,Not specified,XC476862 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Tiercé, Maine-et-Loire, Pays de la Loire",47.6137,48000 (Hz),"female, male, song",20 m,,320000 (bps),mp3,Not specified,,476862,https://www.xeno-canto.org/476862,France,Stanislas Wroza,Spatula clypeata_Northern Shoveler,-0.4994,Not specified,02:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,norsho,2 (stereo),2019-06-09,Not specified,14,XC479841.mp3,Not specified,Northern Shoveler,Not specified,XC479841 Northern Shoveler (Spatula clypeata),[],yes,Spatula clypeata," Degernäs, Umeå, Västerbottens län",63.7599,48000 (Hz),"flight call, male",10 m,,288839 (bps),mp3,Not specified,,479841,https://www.xeno-canto.org/479841,Sweden,Lars Edenius,Spatula clypeata_Northern Shoveler,20.2763,Not specified,07:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,norsho,2 (stereo),2019-05-30,Not specified,44,XC481274.mp3,Not specified,Northern Shoveler,Not specified,XC481274 Northern Shoveler (Spatula clypeata),"[""Leucophaeus pipixcan_Franklin's Gull"", 'Cistothorus palustris_Marsh Wren', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Spatula clypeata," Warner Wetlands, Lake County, Oregon",42.4433,48000 (Hz),call,1400 m,Single male with two females softly giving this call while swimming around a pound in a large wetland surrounded by sage scrub.,320171 (bps),mp3,Not specified,Franklin's Gull (Leucophaeus pipixcan); Marsh Wren (Cistothorus palustris); Red-winged Blackbird (Agelaius phoeniceus),481274,https://www.xeno-canto.org/481274,United States,Bruce Lagerquist,Spatula clypeata_Northern Shoveler,-119.8267,Not specified,13:00,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.0,,norsho,2 (stereo),2019-05-04,Not specified,10,XC493086.mp3,Not specified,Northern Shoveler,Not specified,XC493086 Northern Shoveler (Spatula clypeata),[],,Spatula clypeata," Petropavlovo, Kilemarskiy Rayon, Respublika Mariy El",56.7237,44100 (Hz),flight call,100 m,playback-used:no,192000 (bps),mp3,Not specified,,493086,https://www.xeno-canto.org/493086,Russian Federation,Albert Lastukhin,Spatula clypeata_Northern Shoveler,46.9185,Not specified,04:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,norsho,1 (mono),2018-04-26,Not specified,99,XC501879.mp3,Not specified,Northern Shoveler,Not specified,XC501879 Northern Shoveler (Spatula clypeata),"['Vanellus vanellus_Northern Lapwing', 'Gallinula chloropus_Eurasian Moorhen', 'Fulica atra_Eurasian Coot']",yes,Spatula clypeata," Le Plessis-Lastelle, Manche, Normandie",49.2776,48000 (Hz),"female, male, song",0 m,Tascam DR05 and Wildtronics parabole,112862 (bps),mp3,Not specified,Northern Lapwing (Vanellus vanellus); Common Moorhen (Gallinula chloropus); Eurasian Coot (Fulica atra),501879,https://www.xeno-canto.org/501879,France,Olivier SWIFT,Spatula clypeata_Northern Shoveler,-1.402,Not specified,22:41,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,,norsho,2 (stereo),2010-04-16,level,43,XC67253.mp3,level,Northern Shoveler,7-20,XC67253 Northern Shoveler (Spatula clypeata),"['Gallinago gallinago_Common Snipe', 'Anas platyrhynchos_Mallard']",,Spatula clypeata," Ryholm, Västergötland",58.5731,44100 (Hz),Song,? m,,320000 (bps),mp3,level,Common Snipe (Gallinago gallinago); Mallard (Anas platyrhynchos),67253,https://www.xeno-canto.org/67253,Sweden,Patrik Åberg,Spatula clypeata_Northern Shoveler,14.2489,0-3(s),21:19,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,norwat,1 (mono),2012-05-28,Not specified,25,XC120620.mp3,Not specified,Northern Waterthrush,Not specified,XC120620 Northern Waterthrush (Parkesia noveboracensis),['Anthus rubescens_American Pipit'],no,Parkesia noveboracensis," Upper Yentna Glacier, Alaska",62.885,44100 (Hz),flight call,1600 m,"Individual of two species in this clip.  Likely migrating through the area.

Bill Evans:  ""The periodic short modulated call that rises in pitch is Parkesia noveboracensis. The other, which descends in pitch and occurs in several short series as well as individually, is Anthus rubescens.""

Location was a snowy/rocky glacial moraine.  Little, if any, lichen or plant cover in the area. Temperatures ranging from about -1° Celsius at night to 4° on a sunny afternoon.",128000 (bps),mp3,Not specified,Buff-bellied Pipit (Anthus rubescens),120620,https://www.xeno-canto.org/120620,United States,Davyd Betchkal,Parkesia noveboracensis_Northern Waterthrush,-151.64,Not specified,14:23,Davyd Betchkal,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
